Close,epoch,High,Low,Open,datetime
46325.2828,1765959000,46354.2081,46291.1966,46291.1966,2025-12-17 08:10:00
46383.0259,1765959060,46383.0259,46310.0636,46329.4601,2025-12-17 08:11:00
46345.9569,1765959120,46396.7665,46321.6748,46396.7665,2025-12-17 08:12:00
46398.1295,1765959180,46410.9164,46336.1933,46347.3007,2025-12-17 08:13:00
46411.5222,1765959240,46422.3043,46359.7241,46397.0515,2025-12-17 08:14:00
46426.2444,1765959300,46427.9674,46369.0953,46414.0985,2025-12-17 08:15:00
46453.2736,1765959360,46454.7431,46424.84,46428.2898,2025-12-17 08:16:00
46471.5886,1765959420,46475.5823,46445.9401,46462.2744,2025-12-17 08:17:00
46458.4703,1765959480,46496.4355,46449.2642,46476.3177,2025-12-17 08:18:00
46494.7918,1765959540,46508.908,46438.5376,46449.7188,2025-12-17 08:19:00
46415.2912,1765959600,46486.3642,46415.2912,46486.3642,2025-12-17 08:20:00
46431.1058,1765959660,46449.2378,46376.2406,46406.6179,2025-12-17 08:21:00
46463.086,1765959720,46473.4788,46420.4971,46443.5764,2025-12-17 08:22:00
46482.4559,1765959780,46505.6971,46432.2356,46455.9319,2025-12-17 08:23:00
46527.5626,1765959840,46533.4008,46488.0814,46497.3884,2025-12-17 08:24:00
46603.3778,1765959900,46634.4947,46527.3332,46533.0784,2025-12-17 08:25:00
46676.215,1765959960,46680.2144,46606.5208,46615.106,2025-12-17 08:26:00
46730.4378,1765960020,46760.3071,46692.1822,46696.9999,2025-12-17 08:27:00
46805.9689,1765960080,46821.4681,46752.3386,46752.3386,2025-12-17 08:28:00
46840.679,1765960140,46845.0166,46793.506,46812.5726,2025-12-17 08:29:00
46866.9059,1765960200,46871.718,46815.34,46845.661,2025-12-17 08:30:00
46942.0144,1765960260,46942.8679,46862.8155,46862.8155,2025-12-17 08:31:00
46941.7623,1765960320,46991.0265,46938.9402,46961.5067,2025-12-17 08:32:00
46950.9153,1765960380,46955.7367,46909.1782,46939.7528,2025-12-17 08:33:00
46912.261,1765960440,46940.277,46874.7702,46940.277,2025-12-17 08:34:00
46940.2864,1765960500,46949.3815,46883.3731,46895.5953,2025-12-17 08:35:00
46993.2923,1765960560,46994.4417,46942.5534,46942.5534,2025-12-17 08:36:00
46972.733,1765960620,47002.9893,46952.4572,46974.0796,2025-12-17 08:37:00
46963.8763,1765960680,47044.1032,46957.5391,46979.3929,2025-12-17 08:38:00
47014.0777,1765960740,47032.6978,46947.7664,46966.0949,2025-12-17 08:39:00
46946.6735,1765960800,47019.402,46936.0663,47011.1947,2025-12-17 08:40:00
46909.8974,1765960860,46953.7757,46888.5134,46952.845,2025-12-17 08:41:00
47003.6413,1765960920,47003.6413,46914.1968,46914.1968,2025-12-17 08:42:00
47013.1307,1765960980,47014.613,46973.7228,46989.1986,2025-12-17 08:43:00
47031.4169,1765961040,47060.2844,47000.3651,47000.3651,2025-12-17 08:44:00
47066.4025,1765961100,47084.8044,47029.4406,47032.1001,2025-12-17 08:45:00
46969.2954,1765961160,47067.0043,46968.5965,47051.6163,2025-12-17 08:46:00
46942.3638,1765961220,46971.1515,46901.9841,46963.4533,2025-12-17 08:47:00
46904.8258,1765961280,46960.6184,46895.1927,46937.2721,2025-12-17 08:48:00
46837.2009,1765961340,46927.986,46833.8195,46901.592,2025-12-17 08:49:00
46859.7708,1765961400,46892.6689,46831.7038,46839.2698,2025-12-17 08:50:00
46840.024,1765961460,46880.0741,46793.0647,46876.4313,2025-12-17 08:51:00
46806.9492,1765961520,46866.2525,46802.4489,46832.3327,2025-12-17 08:52:00
46870.1675,1765961580,46870.1675,46808.4743,46808.4743,2025-12-17 08:53:00
46866.3454,1765961640,46902.8405,46866.3454,46872.668,2025-12-17 08:54:00
46913.4914,1765961700,46936.9486,46869.4031,46869.4031,2025-12-17 08:55:00
46974.7519,1765961760,46974.7519,46910.0134,46910.0134,2025-12-17 08:56:00
46902.8782,1765961820,46991.0337,46902.8782,46991.0337,2025-12-17 08:57:00
46982.715,1765961880,46990.3014,46899.9704,46899.9704,2025-12-17 08:58:00
47006.8989,1765961940,47021.4728,46950.565,46989.2029,2025-12-17 08:59:00
46957.0101,1765962000,47014.5483,46957.0101,47005.1212,2025-12-17 09:00:00
46880.9706,1765962060,46971.393,46880.9706,46959.6038,2025-12-17 09:01:00
46873.9466,1765962120,46890.6208,46838.3808,46872.371,2025-12-17 09:02:00
46934.9531,1765962180,46966.132,46873.108,46873.108,2025-12-17 09:03:00
46956.3419,1765962240,47000.8832,46925.6903,46929.0289,2025-12-17 09:04:00
46978.8441,1765962300,47025.418,46941.5648,46941.5648,2025-12-17 09:05:00
47022.9911,1765962360,47034.3212,46969.4746,46997.044,2025-12-17 09:06:00
46977.613,1765962420,47056.0156,46971.5167,47022.2789,2025-12-17 09:07:00
46907.3779,1765962480,46969.4266,46907.3779,46969.4266,2025-12-17 09:08:00
46900.5191,1765962540,46916.6039,46887.9091,46913.2332,2025-12-17 09:09:00
46945.2455,1765962600,46958.8143,46899.6733,46916.0369,2025-12-17 09:10:00
46966.7728,1765962660,46991.7353,46915.9922,46938.3709,2025-12-17 09:11:00
46922.1777,1765962720,46962.1615,46902.5873,46958.8097,2025-12-17 09:12:00
46884.6609,1765962780,46942.6076,46875.5352,46931.1179,2025-12-17 09:13:00
46827.7692,1765962840,46883.7713,46823.5521,46883.7713,2025-12-17 09:14:00
46843.4052,1765962900,46855.9148,46812.4955,46835.1971,2025-12-17 09:15:00
46868.3109,1765962960,46872.6439,46832.5342,46852.5884,2025-12-17 09:16:00
46850.1381,1765963020,46886.2474,46846.9534,46875.2249,2025-12-17 09:17:00
46942.0323,1765963080,46949.045,46820.392,46839.2952,2025-12-17 09:18:00
46892.1191,1765963140,46935.1161,46874.0467,46926.2363,2025-12-17 09:19:00
46943.2686,1765963200,46943.2686,46858.0881,46887.4893,2025-12-17 09:20:00
46927.1744,1765963260,47003.8327,46909.0767,46961.8986,2025-12-17 09:21:00
46952.7558,1765963320,46998.0464,46929.331,46929.331,2025-12-17 09:22:00
46998.6978,1765963380,47027.0906,46951.8545,46958.2911,2025-12-17 09:23:00
46916.3112,1765963440,47014.5489,46916.3112,47001.6771,2025-12-17 09:24:00
46940.8757,1765963500,46984.2452,46905.7206,46905.7206,2025-12-17 09:25:00
46868.5054,1765963560,46946.1979,46868.5054,46946.1979,2025-12-17 09:26:00
46878.5366,1765963620,46917.3151,46866.3062,46886.4268,2025-12-17 09:27:00
46928.7281,1765963680,46930.5658,46861.6749,46867.7539,2025-12-17 09:28:00
47026.4418,1765963740,47026.4418,46923.5197,46923.5197,2025-12-17 09:29:00
47016.5654,1765963800,47040.0453,47003.8085,47026.1781,2025-12-17 09:30:00
46990.763,1765963860,47026.438,46979.9228,47008.386,2025-12-17 09:31:00
46934.1724,1765963920,47012.3172,46934.1724,47005.8737,2025-12-17 09:32:00
46901.2873,1765963980,46944.469,46890.8159,46935.9375,2025-12-17 09:33:00
46920.4368,1765964040,46950.0712,46893.3266,46894.4072,2025-12-17 09:34:00
46943.6937,1765964100,46952.1593,46897.3809,46920.0162,2025-12-17 09:35:00
46984.0527,1765964160,46984.0527,46928.0276,46946.5474,2025-12-17 09:36:00
46884.8371,1765964220,46990.4504,46872.752,46990.4504,2025-12-17 09:37:00
46995.4291,1765964280,46995.7902,46893.5449,46894.3293,2025-12-17 09:38:00
47020.4523,1765964340,47067.9917,46996.5481,47010.8925,2025-12-17 09:39:00
46988.7302,1765964400,47052.2062,46987.7773,47015.0339,2025-12-17 09:40:00
46998.1181,1765964460,46998.1181,46934.3612,46989.4678,2025-12-17 09:41:00
47012.6919,1765964520,47018.6386,46987.1448,47003.7606,2025-12-17 09:42:00
46957.6318,1765964580,47005.9935,46957.6318,47005.9935,2025-12-17 09:43:00
46997.8015,1765964640,46997.8015,46954.5208,46965.0402,2025-12-17 09:44:00
47070.714,1765964700,47070.714,46980.4748,47004.4081,2025-12-17 09:45:00
47034.8587,1765964760,47070.5086,47023.4458,47070.5086,2025-12-17 09:46:00
47038.7215,1765964820,47070.0003,47019.0963,47035.4949,2025-12-17 09:47:00
47016.4726,1765964880,47058.8536,47016.4726,47040.8891,2025-12-17 09:48:00
46972.0683,1765964940,47028.5948,46932.4222,47007.2934,2025-12-17 09:49:00
46992.9816,1765965000,47037.853,46967.8574,46979.9928,2025-12-17 09:50:00
46940.7005,1765965060,47019.443,46939.3401,46988.7825,2025-12-17 09:51:00
46942.55,1765965120,46950.8076,46882.7773,46941.0069,2025-12-17 09:52:00
46942.058,1765965180,46951.5977,46900.8359,46944.0762,2025-12-17 09:53:00
46978.3701,1765965240,46983.515,46931.0139,46945.2314,2025-12-17 09:54:00
46929.6149,1765965300,46995.8476,46929.6149,46974.6494,2025-12-17 09:55:00
46894.4057,1765965360,46941.4284,46877.9715,46923.1442,2025-12-17 09:56:00
46897.0783,1765965420,46928.0519,46890.702,46906.8912,2025-12-17 09:57:00
46898.2279,1765965480,46902.1644,46855.7821,46902.1644,2025-12-17 09:58:00
46911.1324,1765965540,46911.1324,46842.736,46890.8403,2025-12-17 09:59:00
46901.2187,1765965600,46905.9695,46855.7508,46905.9695,2025-12-17 10:00:00
46867.0706,1765965660,46909.5071,46867.0706,46893.1394,2025-12-17 10:01:00
46869.396,1765965720,46895.3154,46836.446,46871.6602,2025-12-17 10:02:00
46907.436,1765965780,46920.4355,46851.7144,46860.1313,2025-12-17 10:03:00
46980.2839,1765965840,46980.2839,46891.1193,46911.7504,2025-12-17 10:04:00
47014.1077,1765965900,47042.6021,46986.9269,46989.7057,2025-12-17 10:05:00
47084.8773,1765965960,47086.0407,46994.6338,47004.5234,2025-12-17 10:06:00
47106.1279,1765966020,47107.8992,47057.0751,47095.9358,2025-12-17 10:07:00
47099.8379,1765966080,47121.7842,47080.2359,47099.3876,2025-12-17 10:08:00
47196.0116,1765966140,47198.1864,47093.8798,47095.6771,2025-12-17 10:09:00
47218.2681,1765966200,47240.7011,47148.7726,47197.1115,2025-12-17 10:10:00
47167.2092,1765966260,47210.1681,47155.5678,47210.1681,2025-12-17 10:11:00
47152.7378,1765966320,47183.5521,47122.9626,47170.1721,2025-12-17 10:12:00
47149.3678,1765966380,47177.3904,47112.4335,47133.3807,2025-12-17 10:13:00
47152.4878,1765966440,47179.2366,47117.966,47167.1744,2025-12-17 10:14:00
47144.5252,1765966500,47167.2007,47119.4389,47164.5595,2025-12-17 10:15:00
47247.4904,1765966560,47267.1811,47135.8115,47135.8115,2025-12-17 10:16:00
47118.0461,1765966620,47258.1189,47118.0461,47252.01,2025-12-17 10:17:00
47108.7005,1765966680,47163.3629,47090.2322,47118.795,2025-12-17 10:18:00
47114.4984,1765966740,47133.1595,47103.0374,47121.5858,2025-12-17 10:19:00
47117.1519,1765966800,47118.5493,47067.6117,47103.8456,2025-12-17 10:20:00
47101.8631,1765966860,47113.0038,47070.8282,47108.2005,2025-12-17 10:21:00
47127.775,1765966920,47146.3793,47093.507,47102.6706,2025-12-17 10:22:00
47153.821,1765966980,47191.5522,47130.1597,47130.1597,2025-12-17 10:23:00
47142.0893,1765967040,47155.2688,47096.7764,47150.9895,2025-12-17 10:24:00
47183.8798,1765967100,47204.8785,47129.5192,47138.9124,2025-12-17 10:25:00
47237.6004,1765967160,47237.6004,47165.6394,47180.4583,2025-12-17 10:26:00
47207.5805,1765967220,47240.1852,47159.8766,47240.1852,2025-12-17 10:27:00
47248.5908,1765967280,47248.5908,47166.0029,47205.0311,2025-12-17 10:28:00
47179.1496,1765967340,47239.8703,47179.1496,47235.238,2025-12-17 10:29:00
47191.8901,1765967400,47195.3699,47140.1539,47182.12,2025-12-17 10:30:00
47188.1544,1765967460,47213.7003,47150.7053,47186.1694,2025-12-17 10:31:00
47296.2622,1765967520,47297.5021,47177.1747,47181.284,2025-12-17 10:32:00
47280.1891,1765967580,47314.4776,47257.3781,47294.6659,2025-12-17 10:33:00
47264.966,1765967640,47273.5934,47226.2486,47273.5934,2025-12-17 10:34:00
47260.8231,1765967700,47279.2401,47238.325,47267.9336,2025-12-17 10:35:00
47259.6439,1765967760,47303.0022,47253.0016,47263.3369,2025-12-17 10:36:00
47240.7608,1765967820,47317.717,47240.7608,47265.653,2025-12-17 10:37:00
47230.6903,1765967880,47250.1033,47217.1693,47239.7152,2025-12-17 10:38:00
47258.4991,1765967940,47262.5389,47189.5439,47222.3861,2025-12-17 10:39:00
47285.1787,1765968000,47285.1787,47233.9103,47277.7776,2025-12-17 10:40:00
47249.298,1765968060,47276.2509,47231.9368,47276.2509,2025-12-17 10:41:00
47252.6961,1765968120,47291.5954,47252.6961,47256.7045,2025-12-17 10:42:00
47283.5628,1765968180,47287.0175,47216.1274,47245.9109,2025-12-17 10:43:00
47362.8252,1765968240,47362.8252,47276.8003,47280.9248,2025-12-17 10:44:00
47377.3861,1765968300,47448.9545,47360.1321,47360.1321,2025-12-17 10:45:00
47392.2415,1765968360,47398.2506,47356.9654,47375.9512,2025-12-17 10:46:00
47358.9429,1765968420,47404.9865,47346.3905,47376.6796,2025-12-17 10:47:00
47312.7017,1765968480,47355.7695,47292.2364,47355.7695,2025-12-17 10:48:00
47269.1525,1765968540,47322.8242,47264.2246,47322.8242,2025-12-17 10:49:00
47219.5718,1765968600,47276.8574,47206.0218,47272.4191,2025-12-17 10:50:00
47197.7989,1765968660,47254.084,47195.3842,47213.1557,2025-12-17 10:51:00
47094.4956,1765968720,47195.4076,47073.296,47195.4076,2025-12-17 10:52:00
47180.0397,1765968780,47180.0397,47086.5444,47086.5444,2025-12-17 10:53:00
47135.4295,1765968840,47204.5666,47127.0158,47182.8016,2025-12-17 10:54:00
47081.4209,1765968900,47134.1911,47066.1198,47130.4579,2025-12-17 10:55:00
47111.22,1765968960,47132.4459,47076.5222,47085.8327,2025-12-17 10:56:00
47149.4179,1765969020,47151.1154,47106.4581,47112.9391,2025-12-17 10:57:00
47244.8248,1765969080,47266.2041,47150.1416,47150.1416,2025-12-17 10:58:00
47324.0495,1765969140,47347.6644,47244.3456,47246.7336,2025-12-17 10:59:00
47336.0828,1765969200,47355.9195,47309.9949,47315.4453,2025-12-17 11:00:00
47313.5751,1765969260,47365.145,47304.3667,47341.8172,2025-12-17 11:01:00
47368.4779,1765969320,47371.5224,47304.7627,47320.1773,2025-12-17 11:02:00
47352.8192,1765969380,47374.5322,47347.2972,47363.6285,2025-12-17 11:03:00
47335.7416,1765969440,47353.269,47319.3731,47345.3631,2025-12-17 11:04:00
47379.0379,1765969500,47388.5159,47331.7117,47331.7117,2025-12-17 11:05:00
47403.7885,1765969560,47423.1512,47363.429,47375.4411,2025-12-17 11:06:00
47435.3518,1765969620,47465.9436,47377.7813,47387.8705,2025-12-17 11:07:00
47504.2474,1765969680,47504.2474,47425.9009,47436.1042,2025-12-17 11:08:00
47510.2549,1765969740,47517.8673,47470.7745,47502.153,2025-12-17 11:09:00
47502.2072,1765969800,47538.0643,47502.2072,47507.3176,2025-12-17 11:10:00
47564.0569,1765969860,47567.3797,47518.0203,47518.0203,2025-12-17 11:11:00
47463.5995,1765969920,47554.6134,47463.1851,47554.6134,2025-12-17 11:12:00
47397.9182,1765969980,47450.1375,47383.3762,47449.567,2025-12-17 11:13:00
47321.9963,1765970040,47392.0019,47301.5366,47392.0019,2025-12-17 11:14:00
47293.9018,1765970100,47317.0579,47253.4873,47317.0579,2025-12-17 11:15:00
47265.3844,1765970160,47293.5542,47221.3347,47284.134,2025-12-17 11:16:00
47287.6106,1765970220,47315.0281,47252.1697,47276.9435,2025-12-17 11:17:00
47270.7602,1765970280,47306.3883,47242.1702,47280.4023,2025-12-17 11:18:00
47261.1213,1765970340,47279.8607,47216.5829,47269.5241,2025-12-17 11:19:00
47212.6489,1765970400,47267.598,47198.1697,47257.5193,2025-12-17 11:20:00
47256.0655,1765970460,47267.1713,47205.1938,47210.6749,2025-12-17 11:21:00
47214.2338,1765970520,47287.6067,47214.2338,47265.3384,2025-12-17 11:22:00
47100.4723,1765970580,47223.8397,47100.4723,47195.2035,2025-12-17 11:23:00
47110.3215,1765970640,47140.7943,47091.9287,47096.7007,2025-12-17 11:24:00
47050.1182,1765970700,47125.9087,47050.1182,47107.0205,2025-12-17 11:25:00
47117.8158,1765970760,47138.2333,47049.423,47050.8578,2025-12-17 11:26:00
47115.4262,1765970820,47137.8206,47080.2074,47120.4661,2025-12-17 11:27:00
47078.4071,1765970880,47131.7539,47058.1583,47110.6184,2025-12-17 11:28:00
47150.124,1765970940,47150.124,47069.6942,47069.6942,2025-12-17 11:29:00
47131.6548,1765971000,47158.2159,47131.1433,47146.4556,2025-12-17 11:30:00
47228.7239,1765971060,47228.7239,47123.592,47126.1524,2025-12-17 11:31:00
47211.2914,1765971120,47222.1103,47168.7381,47222.1103,2025-12-17 11:32:00
47149.8866,1765971180,47207.3546,47119.9377,47201.9116,2025-12-17 11:33:00
47189.2899,1765971240,47189.2899,47121.823,47151.1527,2025-12-17 11:34:00
47251.2007,1765971300,47255.9618,47188.6557,47190.4401,2025-12-17 11:35:00
47311.1252,1765971360,47311.1252,47234.5572,47252.5844,2025-12-17 11:36:00
47315.7974,1765971420,47321.1441,47282.7524,47313.3275,2025-12-17 11:37:00
47255.8755,1765971480,47324.3404,47242.0049,47314.836,2025-12-17 11:38:00
47287.4558,1765971540,47292.0708,47247.3806,47247.3806,2025-12-17 11:39:00
47288.954,1765971600,47295.006,47243.4325,47278.9485,2025-12-17 11:40:00
47227.0266,1765971660,47326.2174,47227.0266,47275.0297,2025-12-17 11:41:00
47195.6382,1765971720,47271.8772,47195.6382,47231.4001,2025-12-17 11:42:00
47168.3209,1765971780,47203.5717,47157.2922,47189.085,2025-12-17 11:43:00
47156.1713,1765971840,47167.8344,47112.41,47161.6089,2025-12-17 11:44:00
47069.6101,1765971900,47155.2606,47066.1376,47149.752,2025-12-17 11:45:00
47089.9859,1765971960,47108.0539,47056.5619,47080.9514,2025-12-17 11:46:00
47075.1017,1765972020,47109.1547,47062.6057,47101.1949,2025-12-17 11:47:00
47072.5071,1765972080,47088.3194,47049.5913,47073.3882,2025-12-17 11:48:00
47055.5029,1765972140,47069.8974,47030.4503,47058.0574,2025-12-17 11:49:00
47004.2431,1765972200,47044.162,47004.2431,47039.5493,2025-12-17 11:50:00
47038.8268,1765972260,47043.9986,46995.4303,47004.3456,2025-12-17 11:51:00
47029.6771,1765972320,47038.3083,46985.2367,47037.5826,2025-12-17 11:52:00
47056.27,1765972380,47092.8553,47039.0575,47039.0575,2025-12-17 11:53:00
47003.484,1765972440,47095.0783,46994.2947,47063.9211,2025-12-17 11:54:00
47022.4332,1765972500,47040.1404,47006.0308,47008.1899,2025-12-17 11:55:00
46964.2976,1765972560,47018.4999,46963.2744,47017.9431,2025-12-17 11:56:00
46967.182,1765972620,46968.1536,46925.9991,46965.0187,2025-12-17 11:57:00
46977.539,1765972680,47005.7024,46951.6172,46953.2833,2025-12-17 11:58:00
46967.3458,1765972740,47009.3638,46952.8052,46986.9782,2025-12-17 11:59:00
46988.0732,1765972800,47006.1331,46956.9033,46960.1073,2025-12-17 12:00:00
47041.6654,1765972860,47053.4035,46984.0365,46986.2751,2025-12-17 12:01:00
47072.4147,1765972920,47075.5003,47016.3349,47056.561,2025-12-17 12:02:00
47147.6098,1765972980,47150.6984,47063.4282,47074.7963,2025-12-17 12:03:00
47206.5722,1765973040,47216.49,47143.1977,47143.1977,2025-12-17 12:04:00
47156.5,1765973100,47193.2021,47119.8615,47190.5517,2025-12-17 12:05:00
47151.2955,1765973160,47194.827,47151.2955,47167.321,2025-12-17 12:06:00
47102.7089,1765973220,47148.2033,47070.5101,47148.2033,2025-12-17 12:07:00
47050.2555,1765973280,47129.3921,47044.9784,47102.3124,2025-12-17 12:08:00
47017.121,1765973340,47079.7348,47000.53,47058.2788,2025-12-17 12:09:00
47024.1323,1765973400,47024.2986,46965.1762,47012.5399,2025-12-17 12:10:00
47022.6612,1765973460,47059.8935,47008.5155,47012.7757,2025-12-17 12:11:00
46960.7021,1765973520,47029.9809,46912.1735,47029.9809,2025-12-17 12:12:00
46917.2071,1765973580,46954.1443,46885.1327,46954.1443,2025-12-17 12:13:00
46890.7699,1765973640,46941.1232,46881.3515,46905.1318,2025-12-17 12:14:00
46939.022,1765973700,46946.843,46890.0199,46890.8718,2025-12-17 12:15:00
46921.2641,1765973760,46953.1637,46905.1003,46951.953,2025-12-17 12:16:00
46833.9572,1765973820,46920.5584,46833.9572,46906.8572,2025-12-17 12:17:00
46816.0603,1765973880,46847.9369,46802.4175,46840.9232,2025-12-17 12:18:00
46900.0183,1765973940,46937.4742,46828.4263,46840.4397,2025-12-17 12:19:00
46858.5887,1765974000,46894.8037,46843.6966,46894.8037,2025-12-17 12:20:00
46818.2862,1765974060,46870.0187,46793.3075,46866.7361,2025-12-17 12:21:00
46849.6212,1765974120,46868.0186,46819.6109,46832.2578,2025-12-17 12:22:00
46810.6917,1765974180,46839.3872,46804.725,46838.2143,2025-12-17 12:23:00
46792.99,1765974240,46836.7215,46784.7169,46814.1195,2025-12-17 12:24:00
46689.4624,1765974300,46798.2943,46689.4624,46798.2943,2025-12-17 12:25:00
46695.1113,1765974360,46718.7742,46659.8659,46693.2051,2025-12-17 12:26:00
46725.4187,1765974420,46755.1467,46706.8997,46711.1176,2025-12-17 12:27:00
46725.662,1765974480,46744.7598,46713.6256,46721.5249,2025-12-17 12:28:00
46743.3165,1765974540,46754.1464,46707.2643,46707.2643,2025-12-17 12:29:00
46737.9419,1765974600,46794.4593,46737.9419,46741.0148,2025-12-17 12:30:00
46726.2287,1765974660,46772.4177,46719.8362,46727.3793,2025-12-17 12:31:00
46671.2644,1765974720,46734.6819,46658.2526,46730.3206,2025-12-17 12:32:00
46630.7148,1765974780,46705.0315,46629.6245,46675.61,2025-12-17 12:33:00
46705.3706,1765974840,46713.8112,46634.2211,46634.2211,2025-12-17 12:34:00
46703.1583,1765974900,46722.0245,46679.6687,46704.1505,2025-12-17 12:35:00
46734.3135,1765974960,46741.3087,46681.9219,46701.5769,2025-12-17 12:36:00
46684.2002,1765975020,46749.2677,46667.1362,46734.1996,2025-12-17 12:37:00
46654.8673,1765975080,46714.3279,46619.556,46682.755,2025-12-17 12:38:00
46676.9836,1765975140,46698.0864,46655.1604,46659.6624,2025-12-17 12:39:00
46686.2339,1765975200,46692.4713,46647.7258,46679.9381,2025-12-17 12:40:00
46636.5651,1765975260,46687.1826,46608.1446,46685.9118,2025-12-17 12:41:00
46607.9022,1765975320,46639.8916,46569.7515,46639.8916,2025-12-17 12:42:00
46603.4942,1765975380,46647.0095,46597.2536,46605.4664,2025-12-17 12:43:00
46562.4277,1765975440,46670.9957,46562.4277,46611.7863,2025-12-17 12:44:00
46652.4444,1765975500,46658.8736,46549.5588,46560.0252,2025-12-17 12:45:00
46692.9902,1765975560,46706.9799,46637.5961,46637.5961,2025-12-17 12:46:00
46713.567,1765975620,46740.9539,46691.9305,46691.9305,2025-12-17 12:47:00
46763.2626,1765975680,46776.7687,46702.2514,46722.8177,2025-12-17 12:48:00
46815.9876,1765975740,46815.9876,46725.657,46751.6763,2025-12-17 12:49:00
46835.4479,1765975800,46836.0889,46762.2432,46816.5092,2025-12-17 12:50:00
46803.7069,1765975860,46845.9594,46748.5396,46840.4138,2025-12-17 12:51:00
46803.6504,1765975920,46819.8746,46778.4299,46796.1957,2025-12-17 12:52:00
46809.5675,1765975980,46835.9955,46794.7025,46794.7025,2025-12-17 12:53:00
46755.9806,1765976040,46812.8211,46731.2719,46801.3139,2025-12-17 12:54:00
46754.4809,1765976100,46802.5081,46754.4809,46760.4169,2025-12-17 12:55:00
46770.0723,1765976160,46777.0398,46721.6605,46764.8629,2025-12-17 12:56:00
46749.1053,1765976220,46761.19,46701.6726,46756.0823,2025-12-17 12:57:00
46759.5307,1765976280,46759.5307,46716.572,46743.2277,2025-12-17 12:58:00
46688.0505,1765976340,46747.5053,46688.0505,46746.6612,2025-12-17 12:59:00
46694.3863,1765976400,46707.8456,46662.9729,46676.7674,2025-12-17 13:00:00
46744.6031,1765976460,46770.3405,46693.1842,46693.1842,2025-12-17 13:01:00
46782.8805,1765976520,46825.0002,46744.4037,46746.3613,2025-12-17 13:02:00
46737.4881,1765976580,46774.0611,46709.495,46774.0611,2025-12-17 13:03:00
46761.5358,1765976640,46766.242,46714.5121,46729.6934,2025-12-17 13:04:00
46828.9406,1765976700,46834.8952,46746.2047,46759.9641,2025-12-17 13:05:00
46943.0817,1765976760,46948.6474,46831.0686,46832.8954,2025-12-17 13:06:00
46973.7141,1765976820,46997.515,46931.8892,46944.5495,2025-12-17 13:07:00
47023.6804,1765976880,47023.6804,46974.3638,46981.5973,2025-12-17 13:08:00
47072.2558,1765976940,47079.9355,47038.6995,47039.8344,2025-12-17 13:09:00
47099.1123,1765977000,47104.7452,47051.8106,47075.6436,2025-12-17 13:10:00
47026.6856,1765977060,47114.8645,47026.6856,47110.578,2025-12-17 13:11:00
47019.522,1765977120,47049.8854,46998.9614,47047.3502,2025-12-17 13:12:00
47076.3982,1765977180,47080.2957,47012.1917,47030.3195,2025-12-17 13:13:00
47081.1735,1765977240,47109.0747,47064.8143,47068.1267,2025-12-17 13:14:00
47027.2294,1765977300,47107.3596,47027.2294,47082.4252,2025-12-17 13:15:00
46980.9179,1765977360,47024.2143,46980.9179,47005.5797,2025-12-17 13:16:00
47018.3941,1765977420,47028.6489,46968.6279,46975.4129,2025-12-17 13:17:00
47032.3265,1765977480,47036.8343,46995.1518,47015.4346,2025-12-17 13:18:00
47065.9654,1765977540,47087.2745,47031.1301,47043.9239,2025-12-17 13:19:00
47128.9665,1765977600,47128.9665,47063.8182,47063.8182,2025-12-17 13:20:00
47085.5373,1765977660,47130.7379,47054.4629,47120.3962,2025-12-17 13:21:00
47050.0056,1765977720,47081.6582,47012.1416,47081.6582,2025-12-17 13:22:00
46949.4426,1765977780,47049.8069,46949.4426,47047.7668,2025-12-17 13:23:00
47011.2334,1765977840,47028.2205,46950.7026,46956.7137,2025-12-17 13:24:00
46947.3488,1765977900,47020.1874,46947.3488,47007.7558,2025-12-17 13:25:00
46981.6793,1765977960,47011.603,46949.7247,46955.5232,2025-12-17 13:26:00
46913.5543,1765978020,46970.7022,46902.8918,46970.7022,2025-12-17 13:27:00
46945.203,1765978080,46950.9301,46888.1222,46919.0174,2025-12-17 13:28:00
46875.0702,1765978140,46949.6432,46854.9091,46938.7016,2025-12-17 13:29:00
46915.5039,1765978200,46915.5039,46845.2863,46872.9792,2025-12-17 13:30:00
46866.5806,1765978260,46924.7795,46866.5806,46913.1685,2025-12-17 13:31:00
46930.993,1765978320,46947.4573,46866.4819,46866.4819,2025-12-17 13:32:00
46931.9677,1765978380,46948.8821,46885.7583,46925.4017,2025-12-17 13:33:00
46898.5362,1765978440,46940.7447,46898.5362,46924.1258,2025-12-17 13:34:00
46926.1399,1765978500,46954.975,46896.9955,46896.9955,2025-12-17 13:35:00
46893.7643,1765978560,46958.0954,46893.7643,46939.1673,2025-12-17 13:36:00
46872.0813,1765978620,46912.8769,46854.5957,46912.8769,2025-12-17 13:37:00
46846.2191,1765978680,46875.595,46846.2159,46875.595,2025-12-17 13:38:00
46861.1738,1765978740,46877.7659,46816.217,46853.9046,2025-12-17 13:39:00
46808.6287,1765978800,46878.2408,46808.6287,46852.1049,2025-12-17 13:40:00
46854.6565,1765978860,46854.6565,46800.8768,46815.8343,2025-12-17 13:41:00
46844.6512,1765978920,46860.8916,46816.267,46837.0576,2025-12-17 13:42:00
46828.9181,1765978980,46873.2123,46828.9181,46839.1803,2025-12-17 13:43:00
46867.0481,1765979040,46881.3697,46822.3416,46838.7677,2025-12-17 13:44:00
